"TIME (hh:mm:ss)	",PRESSURE (INH2O)  ,,,
1:50:48,0.153,,,
1:50:48,0.153,,,
1:50:48,0.153,,,
1:50:49,0.156,,,
1:50:49,0.156,,,
1:50:49,0.156,,,
1:50:49,0.156,,,
1:50:49,0.153,,,
1:50:50,0.153,,,
1:50:50,0.153,,,
1:50:50,0.153,,,
1:50:50,0.15,,,
1:50:50,0.153,,,
1:50:51,0.15,,,
1:50:51,0.15,,,
1:50:51,0.15,,,
1:50:51,0.146,,,
1:50:51,0.15,,,
1:50:52,0.15,,,
1:50:52,0.15,,,
1:50:52,0.153,,,
1:50:52,0.153,,,
1:50:52,0.153,,,
1:50:53,0.153,,,
1:50:53,0.153,,,
1:50:53,0.156,,,
1:50:53,0.156,,,
1:50:53,0.156,,,
1:50:54,0.156,,,
1:50:54,0.156,,,
1:50:54,0.156,,,
1:50:54,0.156,,,
1:50:54,0.156,,,
1:50:55,0.156,,,
1:50:55,0.156,,,
1:50:55,0.156,,,
1:50:55,0.156,,,
1:50:55,0.156,,,
1:50:56,0.156,,,
1:50:56,0.156,,,
1:50:56,0.156,,,
1:50:56,0.156,,,
1:50:56,0.159,,,
1:50:57,0.159,,,
1:50:57,0.156,,,
1:50:57,0.156,,,
1:50:57,0.156,,,
1:50:57,0.156,,,
1:50:58,0.156,,,
1:50:58,0.153,,,
1:50:58,0.156,,,
1:50:58,0.156,,,
1:50:58,0.156,,,
1:50:59,0.156,,,
1:50:59,0.153,,,
1:50:59,0.153,,,
1:50:59,0.153,,,
1:50:59,0.153,,,
1:51:00,0.153,,,
1:51:00,0.153,,,
1:51:00,0.15,,,
1:51:00,0.15,,,
1:51:00,0.15,,,
1:51:01,0.15,,,
1:51:01,0.15,,,
1:51:01,0.15,,,
1:51:01,0.15,,,
1:51:01,0.15,,,
1:51:02,0.146,,,
1:51:02,0.146,,,
1:51:02,0.146,,,
1:51:02,0.15,,,
1:51:02,0.15,,,
1:51:03,0.146,,,
1:51:03,0.146,,,
1:51:03,0.146,,,
1:51:03,0.146,,,
1:51:03,0.143,,,
1:51:04,0.143,,,
1:51:04,0.143,,,
1:51:04,0.14,,,
1:51:04,0.14,,,
1:51:04,0.14,,,
1:51:05,0.14,,,
1:51:05,0.14,,,
1:51:05,0.14,,,
1:51:05,0.14,,,
1:51:05,0.143,,,
1:51:06,0.146,,,
1:51:06,0.14,,,
1:51:06,0.14,,,
1:51:06,0.14,,,
1:51:06,0.14,,,
1:51:07,0.14,,,
1:51:07,0.137,,,
1:51:07,0.14,,,
1:51:07,0.137,,,
1:51:07,0.143,,,
1:51:08,0.14,,,
1:51:08,0.143,,,
1:51:08,0.137,,,
1:51:08,0.113,,,
1:51:08,0.11,,,
1:51:09,0.11,,,
1:51:09,0.11,,,
1:51:09,0.11,,,
1:51:09,0.11,,,
1:51:09,0.11,,,
1:51:10,0.11,,,
1:51:10,0.11,,,
1:51:10,0.113,,,
1:51:10,0.11,,,
1:51:10,0.11,,,
1:51:11,0.11,,,
1:51:11,0.116,,,
1:51:11,0.116,,,
1:51:11,0.116,,,
1:51:11,0.119,,,
1:51:12,0.119,,,
1:51:12,0.122,,,
1:51:12,0.122,,,
1:51:12,0.125,,,
1:51:12,0.125,,,
1:51:13,0.125,,,
1:51:13,0.122,,,
1:51:13,0.125,,,
1:51:13,0.128,,,
1:51:13,0.128,,,
1:51:14,0.137,,,
1:51:14,0.134,,,
1:51:14,0.137,,,
1:51:14,0.137,,,
1:51:14,0.134,,,
1:51:15,0.137,,,
1:51:15,0.137,,,
1:51:15,0.14,,,
1:51:15,0.14,,,
1:51:15,0.14,,,
1:51:16,0.14,,,
1:51:16,0.146,,,
1:51:16,0.146,,,
1:51:16,0.15,,,
1:51:16,0.153,,,
1:51:17,0.153,,,
1:51:17,0.153,,,
1:51:17,0.156,,,
1:51:17,0.159,,,
1:51:17,0.159,,,
1:51:18,0.159,,,
1:51:18,0.159,,,
1:51:18,0.159,,,
1:51:18,0.162,,,
1:51:18,0.162,,,
1:51:19,0.165,,,
1:51:19,0.168,,,
1:51:19,0.168,,,
1:51:19,0.174,,,
1:51:19,0.177,,,
1:51:20,0.177,,,
1:51:20,0.183,,,
1:51:20,0.183,,,
1:51:20,0.186,,,
1:51:20,0.189,,,
1:51:21,0.192,,,
1:51:21,0.195,,,
1:51:21,0.195,,,
1:51:21,0.195,,,
1:51:21,0.195,,,
1:51:22,0.195,,,
1:51:22,0.195,,,
1:51:22,0.195,,,
1:51:22,0.192,,,
1:51:22,0.192,,,
1:51:23,0.192,,,
1:51:23,0.189,,,
1:51:23,0.186,,,
1:51:23,0.186,,,
1:51:23,0.186,,,
1:51:24,0.183,,,
1:51:24,0.18,,,
1:51:24,0.18,,,
1:51:24,0.177,,,
1:51:24,0.174,,,
1:51:25,0.174,,,
1:51:25,0.174,,,
1:51:25,0.171,,,
1:51:25,0.168,,,
1:51:25,0.165,,,
1:51:26,0.168,,,
1:51:26,0.168,,,
1:51:26,0.165,,,
1:51:26,0.165,,,
1:51:26,0.162,,,
1:51:27,0.162,,,
1:51:27,0.156,,,
1:51:27,0.162,,,
1:51:27,0.159,,,
1:51:27,0.156,,,
1:51:28,0.153,,,
1:51:28,0.153,,,
1:51:28,0.15,,,
,,,,
,,,,
1:51:28,0.15,,0:00:00,0.15
1:51:28,0.146,,0:00:00,0.146
1:51:29,0.143,,0:00:01,0.143
1:51:29,0.14,,0:00:01,0.14
1:51:29,0.14,,0:00:01,0.14
1:51:29,0.137,,0:00:01,0.137
1:51:29,0.134,,0:00:01,0.134
1:51:30,0.134,,0:00:02,0.134
1:51:30,0.131,,0:00:02,0.131
1:51:30,0.128,,0:00:02,0.128
1:51:30,0.128,,0:00:02,0.128
1:51:30,0.128,,0:00:02,0.128
1:51:31,0.125,,0:00:03,0.125
1:51:31,0.122,,0:00:03,0.122
1:51:31,0.122,,0:00:03,0.122
1:51:31,0.122,,0:00:03,0.122
1:51:31,0.122,,0:00:03,0.122
1:51:32,0.119,,0:00:04,0.119
1:51:32,0.116,,0:00:04,0.116
1:51:32,0.116,,0:00:04,0.116
1:51:32,0.116,,0:00:04,0.116
1:51:32,0.116,,0:00:04,0.116
1:51:33,0.113,,0:00:05,0.113
1:51:33,0.113,,0:00:05,0.113
1:51:33,0.116,,0:00:05,0.116
1:51:33,0.116,,0:00:05,0.116
1:51:33,0.113,,0:00:05,0.113
1:51:34,0.113,,0:00:06,0.113
1:51:34,0.113,,0:00:06,0.113
1:51:34,0.116,,0:00:06,0.116
1:51:34,0.113,,0:00:06,0.113
1:51:34,0.113,,0:00:06,0.113
1:51:35,0.113,,0:00:07,0.113
1:51:35,0.113,,0:00:07,0.113
1:51:35,0.11,,0:00:07,0.11
1:51:35,0.107,,0:00:07,0.107
1:51:35,0.11,,0:00:07,0.11
1:51:36,0.11,,0:00:08,0.11
1:51:36,0.107,,0:00:08,0.107
1:51:36,0.104,,0:00:08,0.104
1:51:36,0.107,,0:00:08,0.107
1:51:36,0.104,,0:00:08,0.104
1:51:37,0.104,,0:00:09,0.104
1:51:37,0.104,,0:00:09,0.104
1:51:37,0.104,,0:00:09,0.104
1:51:37,0.104,,0:00:09,0.104
1:51:37,0.11,,0:00:09,0.11
1:51:38,0.104,,0:00:10,0.104
1:51:38,0.107,,0:00:10,0.107
1:51:38,0.104,,0:00:10,0.104
1:51:38,0.104,,0:00:10,0.104
1:51:38,0.104,,0:00:10,0.104
1:51:39,0.107,,0:00:11,0.107
1:51:39,0.104,,0:00:11,0.104
1:51:39,0.101,,0:00:11,0.101
1:51:39,0.101,,0:00:11,0.101
1:51:39,0.101,,0:00:11,0.101
1:51:40,0.101,,0:00:12,0.101
1:51:40,0.101,,0:00:12,0.101
1:51:40,0.098,,0:00:12,0.098
1:51:40,0.098,,0:00:12,0.098
1:51:40,0.098,,0:00:12,0.098
1:51:41,0.098,,0:00:13,0.098
1:51:41,0.098,,0:00:13,0.098
1:51:41,0.098,,0:00:13,0.098
1:51:41,0.098,,0:00:13,0.098
1:51:41,0.098,,0:00:13,0.098
1:51:42,0.098,,0:00:14,0.098
1:51:42,0.098,,0:00:14,0.098
1:51:42,0.101,,0:00:14,0.101
1:51:42,0.101,,0:00:14,0.101
1:51:42,0.098,,0:00:14,0.098
1:51:43,0.098,,0:00:15,0.098
1:51:43,0.101,,0:00:15,0.101
1:51:43,0.101,,0:00:15,0.101
1:51:43,0.101,,0:00:15,0.101
1:51:43,0.104,,0:00:15,0.104
1:51:44,0.104,,0:00:16,0.104
1:51:44,0.104,,0:00:16,0.104
1:51:44,0.104,,0:00:16,0.104
1:51:44,0.107,,0:00:16,0.107
1:51:44,0.107,,0:00:16,0.107
1:51:45,0.107,,0:00:17,0.107
1:51:45,0.107,,0:00:17,0.107
1:51:45,0.11,,0:00:17,0.11
1:51:45,0.113,,0:00:17,0.113
1:51:45,0.113,,0:00:17,0.113
1:51:46,0.11,,0:00:18,0.11
1:51:46,0.113,,0:00:18,0.113
1:51:46,0.116,,0:00:18,0.116
1:51:46,0.113,,0:00:18,0.113
1:51:46,0.113,,0:00:18,0.113
1:51:47,0.119,,0:00:19,0.119
1:51:47,0.116,,0:00:19,0.116
1:51:47,0.119,,0:00:19,0.119
1:51:47,0.116,,0:00:19,0.116
1:51:47,0.119,,0:00:19,0.119
1:51:48,0.116,,0:00:20,0.116
1:51:48,0.119,,0:00:20,0.119
1:51:48,0.119,,0:00:20,0.119
1:51:48,0.116,,0:00:20,0.116
1:51:48,0.119,,0:00:20,0.119
1:51:49,0.119,,0:00:21,0.119
1:51:49,0.119,,0:00:21,0.119
1:51:49,0.122,,0:00:21,0.122
1:51:49,0.119,,0:00:21,0.119
1:51:49,0.122,,0:00:21,0.122
1:51:50,0.122,,0:00:22,0.122
1:51:50,0.122,,0:00:22,0.122
1:51:50,0.116,,0:00:22,0.116
1:51:50,0.116,,0:00:22,0.116
1:51:50,0.116,,0:00:22,0.116
1:51:51,0.116,,0:00:23,0.116
1:51:51,0.113,,0:00:23,0.113
1:51:51,0.116,,0:00:23,0.116
1:51:51,0.116,,0:00:23,0.116
1:51:51,0.113,,0:00:23,0.113
1:51:52,0.113,,0:00:24,0.113
1:51:52,0.113,,0:00:24,0.113
1:51:52,0.113,,0:00:24,0.113
1:51:52,0.11,,0:00:24,0.11
1:51:52,0.113,,0:00:24,0.113
1:51:53,0.107,,0:00:25,0.107
1:51:53,0.107,,0:00:25,0.107
1:51:53,0.11,,0:00:25,0.11
1:51:53,0.107,,0:00:25,0.107
1:51:53,0.107,,0:00:25,0.107
1:51:54,0.107,,0:00:26,0.107
1:51:54,0.107,,0:00:26,0.107
1:51:54,0.104,,0:00:26,0.104
1:51:54,0.107,,0:00:26,0.107
1:51:54,0.107,,0:00:26,0.107
1:51:55,0.107,,0:00:27,0.107
1:51:55,0.104,,0:00:27,0.104
1:51:55,0.104,,0:00:27,0.104
1:51:55,0.104,,0:00:27,0.104
1:51:55,0.101,,0:00:27,0.101
1:51:56,0.101,,0:00:28,0.101
1:51:56,0.101,,0:00:28,0.101
1:51:56,0.101,,0:00:28,0.101
1:51:56,0.101,,0:00:28,0.101
1:51:56,0.101,,0:00:28,0.101
1:51:57,0.101,,0:00:29,0.101
1:51:57,0.101,,0:00:29,0.101
1:51:57,0.104,,0:00:29,0.104
1:51:57,0.104,,0:00:29,0.104
1:51:57,0.101,,0:00:29,0.101
1:51:58,0.104,,0:00:30,0.104
1:51:58,0.104,,0:00:30,0.104
1:51:58,0.104,,0:00:30,0.104
1:51:58,0.104,,0:00:30,0.104
1:51:58,0.107,,0:00:30,0.107
1:51:59,0.101,,0:00:31,0.101
1:51:59,0.107,,0:00:31,0.107
1:51:59,0.104,,0:00:31,0.104
1:51:59,0.107,,0:00:31,0.107
1:51:59,0.107,,0:00:31,0.107
1:52:00,0.104,,0:00:32,0.104
1:52:00,0.104,,0:00:32,0.104
1:52:00,0.107,,0:00:32,0.107
1:52:00,0.107,,0:00:32,0.107
1:52:00,0.104,,0:00:32,0.104
1:52:01,0.101,,0:00:33,0.101
1:52:01,0.101,,0:00:33,0.101
1:52:01,0.098,,0:00:33,0.098
1:52:01,0.104,,0:00:33,0.104
1:52:01,0.101,,0:00:33,0.101
1:52:02,0.101,,0:00:34,0.101
1:52:02,0.101,,0:00:34,0.101
1:52:02,0.101,,0:00:34,0.101
1:52:02,0.101,,0:00:34,0.101
1:52:02,0.101,,0:00:34,0.101
1:52:03,0.101,,0:00:35,0.101
1:52:03,0.101,,0:00:35,0.101
1:52:03,0.101,,0:00:35,0.101
1:52:03,0.101,,0:00:35,0.101
1:52:03,0.098,,0:00:35,0.098
1:52:04,0.098,,0:00:36,0.098
1:52:04,0.098,,0:00:36,0.098
1:52:04,0.098,,0:00:36,0.098
1:52:04,0.101,,0:00:36,0.101
1:52:04,0.101,,0:00:36,0.101
1:52:05,0.098,,0:00:37,0.098
1:52:05,0.098,,0:00:37,0.098
1:52:05,0.101,,0:00:37,0.101
1:52:05,0.098,,0:00:37,0.098
1:52:05,0.095,,0:00:37,0.095
1:52:06,0.098,,0:00:38,0.098
1:52:06,0.098,,0:00:38,0.098
1:52:06,0.098,,0:00:38,0.098
1:52:06,0.095,,0:00:38,0.095
1:52:06,0.095,,0:00:38,0.095
1:52:07,0.095,,0:00:39,0.095
1:52:07,0.095,,0:00:39,0.095
1:52:07,0.095,,0:00:39,0.095
1:52:07,0.092,,0:00:39,0.092
1:52:07,0.095,,0:00:39,0.095
1:52:08,0.089,,0:00:40,0.089
1:52:08,0.092,,0:00:40,0.092
1:52:08,0.092,,0:00:40,0.092
1:52:08,0.092,,0:00:40,0.092
1:52:08,0.095,,0:00:40,0.095
1:52:09,0.092,,0:00:41,0.092
1:52:09,0.092,,0:00:41,0.092
1:52:09,0.089,,0:00:41,0.089
1:52:09,0.092,,0:00:41,0.092
1:52:09,0.089,,0:00:41,0.089
1:52:10,0.089,,0:00:42,0.089
1:52:10,0.089,,0:00:42,0.089
1:52:10,0.089,,0:00:42,0.089
1:52:10,0.089,,0:00:42,0.089
1:52:10,0.089,,0:00:42,0.089
1:52:11,0.089,,0:00:43,0.089
1:52:11,0.089,,0:00:43,0.089
1:52:11,0.089,,0:00:43,0.089
1:52:11,0.089,,0:00:43,0.089
1:52:11,0.085,,0:00:43,0.085
1:52:12,0.085,,0:00:44,0.085
1:52:12,0.085,,0:00:44,0.085
1:52:12,0.085,,0:00:44,0.085
1:52:12,0.085,,0:00:44,0.085
1:52:12,0.085,,0:00:44,0.085
1:52:13,0.082,,0:00:45,0.082
1:52:13,0.085,,0:00:45,0.085
1:52:13,0.085,,0:00:45,0.085
1:52:13,0.085,,0:00:45,0.085
1:52:13,0.082,,0:00:45,0.082
1:52:14,0.085,,0:00:46,0.085
1:52:14,0.085,,0:00:46,0.085
1:52:14,0.085,,0:00:46,0.085
1:52:14,0.085,,0:00:46,0.085
1:52:14,0.082,,0:00:46,0.082
1:52:15,0.085,,0:00:47,0.085
1:52:15,0.085,,0:00:47,0.085
1:52:15,0.082,,0:00:47,0.082
1:52:15,0.082,,0:00:47,0.082
1:52:15,0.082,,0:00:47,0.082
1:52:16,0.085,,0:00:48,0.085
1:52:16,0.085,,0:00:48,0.085
1:52:16,0.085,,0:00:48,0.085
1:52:16,0.085,,0:00:48,0.085
1:52:16,0.082,,0:00:48,0.082
1:52:17,0.085,,0:00:49,0.085
1:52:17,0.082,,0:00:49,0.082
1:52:17,0.085,,0:00:49,0.085
1:52:17,0.085,,0:00:49,0.085
1:52:17,0.085,,0:00:49,0.085
1:52:18,0.085,,0:00:50,0.085
1:52:18,0.085,,0:00:50,0.085
1:52:18,0.085,,0:00:50,0.085
1:52:18,0.089,,0:00:50,0.089
1:52:18,0.085,,0:00:50,0.085
1:52:19,0.089,,0:00:51,0.089
1:52:19,0.089,,0:00:51,0.089
1:52:19,0.089,,0:00:51,0.089
1:52:19,0.089,,0:00:51,0.089
1:52:19,0.085,,0:00:51,0.085
1:52:20,0.085,,0:00:52,0.085
1:52:20,0.085,,0:00:52,0.085
1:52:20,0.085,,0:00:52,0.085
1:52:20,0.085,,0:00:52,0.085
1:52:20,0.085,,0:00:52,0.085
1:52:21,0.085,,0:00:53,0.085
1:52:21,0.085,,0:00:53,0.085
1:52:21,0.085,,0:00:53,0.085
1:52:21,0.089,,0:00:53,0.089
1:52:21,0.085,,0:00:53,0.085
1:52:22,0.085,,0:00:54,0.085
1:52:22,0.085,,0:00:54,0.085
1:52:22,0.085,,0:00:54,0.085
1:52:22,0.085,,0:00:54,0.085
1:52:22,0.085,,0:00:54,0.085
1:52:23,0.085,,0:00:55,0.085
1:52:23,0.085,,0:00:55,0.085
1:52:23,0.089,,0:00:55,0.089
1:52:23,0.089,,0:00:55,0.089
1:52:23,0.089,,0:00:55,0.089
1:52:24,0.089,,0:00:56,0.089
1:52:24,0.092,,0:00:56,0.092
1:52:24,0.092,,0:00:56,0.092
1:52:24,0.092,,0:00:56,0.092
1:52:24,0.092,,0:00:56,0.092
1:52:25,0.092,,0:00:57,0.092
1:52:25,0.092,,0:00:57,0.092
1:52:25,0.095,,0:00:57,0.095
1:52:25,0.098,,0:00:57,0.098
1:52:25,0.101,,0:00:57,0.101
1:52:26,0.101,,0:00:58,0.101
1:52:26,0.104,,0:00:58,0.104
1:52:26,0.11,,0:00:58,0.11
1:52:26,0.11,,0:00:58,0.11
1:52:26,0.107,,0:00:58,0.107
1:52:27,0.113,,0:00:59,0.113
1:52:27,0.116,,0:00:59,0.116
1:52:27,0.116,,0:00:59,0.116
1:52:27,0.116,,0:00:59,0.116
1:52:27,0.122,,0:00:59,0.122
1:52:28,0.119,,0:01:00,0.119
1:52:28,0.125,,0:01:00,0.125
1:52:28,0.122,,0:01:00,0.122
1:52:28,0.131,,0:01:00,0.131
1:52:28,0.128,,0:01:00,0.128
1:52:29,0.128,,0:01:01,0.128
1:52:29,0.128,,0:01:01,0.128
1:52:29,0.131,,0:01:01,0.131
1:52:29,0.134,,0:01:01,0.134
1:52:29,0.134,,0:01:01,0.134
1:52:30,0.131,,0:01:02,0.131
1:52:30,0.131,,0:01:02,0.131
1:52:30,0.131,,0:01:02,0.131
1:52:30,0.131,,0:01:02,0.131
1:52:30,0.131,,0:01:02,0.131
1:52:31,0.134,,0:01:03,0.134
1:52:31,0.131,,0:01:03,0.131
1:52:31,0.131,,0:01:03,0.131
1:52:31,0.134,,0:01:03,0.134
1:52:31,0.134,,0:01:03,0.134
1:52:32,0.134,,0:01:04,0.134
1:52:32,0.137,,0:01:04,0.137
1:52:32,0.131,,0:01:04,0.131
1:52:32,0.134,,0:01:04,0.134
1:52:32,0.131,,0:01:04,0.131
1:52:33,0.131,,0:01:05,0.131
1:52:33,0.128,,0:01:05,0.128
1:52:33,0.131,,0:01:05,0.131
1:52:33,0.128,,0:01:05,0.128
1:52:33,0.128,,0:01:05,0.128
1:52:34,0.128,,0:01:06,0.128
1:52:34,0.128,,0:01:06,0.128
1:52:34,0.128,,0:01:06,0.128
1:52:34,0.128,,0:01:06,0.128
1:52:34,0.128,,0:01:06,0.128
1:52:35,0.128,,0:01:07,0.128
1:52:35,0.128,,0:01:07,0.128
1:52:35,0.131,,0:01:07,0.131
1:52:35,0.128,,0:01:07,0.128
1:52:35,0.131,,0:01:07,0.131
1:52:36,0.134,,0:01:08,0.134
1:52:36,0.134,,0:01:08,0.134
1:52:36,0.137,,0:01:08,0.137
1:52:36,0.137,,0:01:08,0.137
1:52:36,0.14,,0:01:08,0.14
1:52:37,0.14,,0:01:09,0.14
1:52:37,0.143,,0:01:09,0.143
1:52:37,0.143,,0:01:09,0.143
1:52:37,0.143,,0:01:09,0.143
1:52:37,0.143,,0:01:09,0.143
1:52:38,0.146,,0:01:10,0.146
1:52:38,0.146,,0:01:10,0.146
1:52:38,0.146,,0:01:10,0.146
1:52:38,0.146,,0:01:10,0.146
1:52:38,0.146,,0:01:10,0.146
1:52:39,0.146,,0:01:11,0.146
1:52:39,0.15,,0:01:11,0.15
1:52:39,0.15,,0:01:11,0.15
1:52:39,0.153,,0:01:11,0.153
1:52:39,0.15,,0:01:11,0.15
1:52:40,0.153,,0:01:12,0.153
1:52:40,0.15,,0:01:12,0.15
1:52:40,0.153,,0:01:12,0.153
1:52:40,0.15,,0:01:12,0.15
1:52:40,0.153,,0:01:12,0.153
1:52:41,0.15,,0:01:13,0.15
1:52:41,0.153,,0:01:13,0.153
1:52:41,0.15,,0:01:13,0.15
1:52:41,0.153,,0:01:13,0.153
1:52:41,0.15,,0:01:13,0.15
1:52:42,0.156,,0:01:14,0.156
1:52:42,0.15,,0:01:14,0.15
1:52:42,0.153,,0:01:14,0.153
1:52:42,0.15,,0:01:14,0.15
1:52:42,0.15,,0:01:14,0.15
1:52:43,0.146,,0:01:15,0.146
1:52:43,0.146,,0:01:15,0.146
1:52:43,0.146,,0:01:15,0.146
1:52:43,0.143,,0:01:15,0.143
1:52:43,0.143,,0:01:15,0.143
1:52:44,0.143,,0:01:16,0.143
1:52:44,0.143,,0:01:16,0.143
1:52:44,0.14,,0:01:16,0.14
1:52:44,0.14,,0:01:16,0.14
1:52:44,0.14,,0:01:16,0.14
1:52:45,0.14,,0:01:17,0.14
1:52:45,0.14,,0:01:17,0.14
1:52:45,0.137,,0:01:17,0.137
1:52:45,0.137,,0:01:17,0.137
1:52:45,0.137,,0:01:17,0.137
1:52:46,0.137,,0:01:18,0.137
1:52:46,0.137,,0:01:18,0.137
1:52:46,0.137,,0:01:18,0.137
1:52:46,0.134,,0:01:18,0.134
1:52:46,0.134,,0:01:18,0.134
1:52:47,0.134,,0:01:19,0.134
1:52:47,0.134,,0:01:19,0.134
1:52:47,0.134,,0:01:19,0.134
1:52:47,0.134,,0:01:19,0.134
1:52:47,0.134,,0:01:19,0.134
1:52:48,0.131,,0:01:20,0.131
1:52:48,0.134,,0:01:20,0.134
1:52:48,0.134,,0:01:20,0.134
1:52:48,0.134,,0:01:20,0.134
1:52:48,0.134,,0:01:20,0.134
1:52:49,0.131,,0:01:21,0.131
1:52:49,0.131,,0:01:21,0.131
1:52:49,0.131,,0:01:21,0.131
1:52:49,0.131,,0:01:21,0.131
1:52:49,0.131,,0:01:21,0.131
1:52:50,0.131,,0:01:22,0.131
1:52:50,0.131,,0:01:22,0.131
1:52:50,0.128,,0:01:22,0.128
1:52:50,0.128,,0:01:22,0.128
1:52:50,0.131,,0:01:22,0.131
1:52:51,0.125,,0:01:23,0.125
1:52:51,0.125,,0:01:23,0.125
1:52:51,0.122,,0:01:23,0.122
1:52:51,0.125,,0:01:23,0.125
1:52:51,0.122,,0:01:23,0.122
1:52:52,0.122,,0:01:24,0.122
1:52:52,0.122,,0:01:24,0.122
1:52:52,0.119,,0:01:24,0.119
1:52:52,0.116,,0:01:24,0.116
1:52:52,0.119,,0:01:24,0.119
1:52:53,0.119,,0:01:25,0.119
1:52:53,0.116,,0:01:25,0.116
1:52:53,0.116,,0:01:25,0.116
1:52:53,0.116,,0:01:25,0.116
1:52:53,0.116,,0:01:25,0.116
1:52:54,0.113,,0:01:26,0.113
1:52:54,0.113,,0:01:26,0.113
1:52:54,0.11,,0:01:26,0.11
1:52:54,0.11,,0:01:26,0.11
1:52:54,0.11,,0:01:26,0.11
1:52:55,0.11,,0:01:27,0.11
1:52:55,0.11,,0:01:27,0.11
1:52:55,0.107,,0:01:27,0.107
1:52:55,0.107,,0:01:27,0.107
1:52:55,0.107,,0:01:27,0.107
1:52:56,0.11,,0:01:28,0.11
1:52:56,0.107,,0:01:28,0.107
1:52:56,0.107,,0:01:28,0.107
1:52:56,0.104,,0:01:28,0.104
1:52:56,0.104,,0:01:28,0.104
1:52:57,0.104,,0:01:29,0.104
1:52:57,0.101,,0:01:29,0.101
1:52:57,0.098,,0:01:29,0.098
1:52:57,0.101,,0:01:29,0.101
1:52:57,0.098,,0:01:29,0.098
1:52:58,0.098,,0:01:30,0.098
1:52:58,0.098,,0:01:30,0.098
1:52:58,0.098,,0:01:30,0.098
1:52:58,0.098,,0:01:30,0.098
1:52:58,0.095,,0:01:30,0.095
1:52:59,0.095,,0:01:31,0.095
1:52:59,0.095,,0:01:31,0.095
1:52:59,0.098,,0:01:31,0.098
1:52:59,0.095,,0:01:31,0.095
1:52:59,0.092,,0:01:31,0.092
1:53:00,0.089,,0:01:32,0.089
1:53:00,0.092,,0:01:32,0.092
1:53:00,0.092,,0:01:32,0.092
1:53:00,0.092,,0:01:32,0.092
1:53:00,0.092,,0:01:32,0.092
1:53:01,0.092,,0:01:33,0.092
1:53:01,0.092,,0:01:33,0.092
1:53:01,0.092,,0:01:33,0.092
1:53:01,0.089,,0:01:33,0.089
1:53:01,0.092,,0:01:33,0.092
1:53:02,0.089,,0:01:34,0.089
1:53:02,0.089,,0:01:34,0.089
1:53:02,0.095,,0:01:34,0.095
1:53:02,0.095,,0:01:34,0.095
1:53:02,0.095,,0:01:34,0.095
1:53:03,0.095,,0:01:35,0.095
1:53:03,0.095,,0:01:35,0.095
1:53:03,0.089,,0:01:35,0.089
1:53:03,0.092,,0:01:35,0.092
1:53:03,0.089,,0:01:35,0.089
1:53:04,0.089,,0:01:36,0.089
1:53:04,0.092,,0:01:36,0.092
1:53:04,0.085,,0:01:36,0.085
1:53:04,0.089,,0:01:36,0.089
1:53:04,0.089,,0:01:36,0.089
1:53:05,0.085,,0:01:37,0.085
1:53:05,0.089,,0:01:37,0.089
1:53:05,0.085,,0:01:37,0.085
1:53:05,0.092,,0:01:37,0.092
1:53:05,0.089,,0:01:37,0.089
1:53:06,0.089,,0:01:38,0.089
1:53:06,0.089,,0:01:38,0.089
1:53:06,0.085,,0:01:38,0.085
1:53:06,0.085,,0:01:38,0.085
1:53:06,0.089,,0:01:38,0.089
1:53:07,0.089,,0:01:39,0.089
1:53:07,0.085,,0:01:39,0.085
1:53:07,0.085,,0:01:39,0.085
1:53:07,0.085,,0:01:39,0.085
1:53:07,0.085,,0:01:39,0.085
1:53:08,0.085,,0:01:40,0.085
1:53:08,0.085,,0:01:40,0.085
1:53:08,0.085,,0:01:40,0.085
1:53:08,0.085,,0:01:40,0.085
1:53:08,0.085,,0:01:40,0.085
1:53:09,0.085,,0:01:41,0.085
1:53:09,0.085,,0:01:41,0.085
1:53:09,0.085,,0:01:41,0.085
1:53:09,0.085,,0:01:41,0.085
1:53:09,0.085,,0:01:41,0.085
1:53:10,0.082,,0:01:42,0.082
1:53:10,0.085,,0:01:42,0.085
1:53:10,0.082,,0:01:42,0.082
1:53:10,0.085,,0:01:42,0.085
1:53:10,0.085,,0:01:42,0.085
1:53:11,0.085,,0:01:43,0.085
1:53:11,0.085,,0:01:43,0.085
1:53:11,0.085,,0:01:43,0.085
1:53:11,0.085,,0:01:43,0.085
1:53:11,0.085,,0:01:43,0.085
1:53:12,0.089,,0:01:44,0.089
1:53:12,0.089,,0:01:44,0.089
1:53:12,0.092,,0:01:44,0.092
1:53:12,0.092,,0:01:44,0.092
1:53:12,0.095,,0:01:44,0.095
1:53:13,0.098,,0:01:45,0.098
1:53:13,0.101,,0:01:45,0.101
1:53:13,0.101,,0:01:45,0.101
1:53:13,0.107,,0:01:45,0.107
1:53:13,0.107,,0:01:45,0.107
1:53:14,0.11,,0:01:46,0.11
1:53:14,0.107,,0:01:46,0.107
1:53:14,0.113,,0:01:46,0.113
1:53:14,0.113,,0:01:46,0.113
1:53:14,0.116,,0:01:46,0.116
1:53:15,0.113,,0:01:47,0.113
1:53:15,0.116,,0:01:47,0.116
1:53:15,0.119,,0:01:47,0.119
1:53:15,0.122,,0:01:47,0.122
1:53:15,0.122,,0:01:47,0.122
1:53:16,0.128,,0:01:48,0.128
1:53:16,0.125,,0:01:48,0.125
1:53:16,0.128,,0:01:48,0.128
